tweetID,tweetURL,user,tweet,tweet_translated
1.57769023840686E+018,https://x.com/MelikhayaYalwa/status/1577690238406856705,MelikhayaYalwa,@geordinhl and @MbalulaFikile who suppose to clean a train station at Khayelitsha Site C Nolungile Train Station ? https://t.co/wLd6sKeFa0',@geordinhl and @MbalulaFikile who suppose to clean a train station at Khayelitsha Site C Nolungile Train Station ? https://t.co/wLd6sKeFa0'
1.62684632626782E+018,https://x.com/KhayelitshaE/status/1626846326267822081,KhayelitshaE,How can we want a peaceful nation but our leaders are not peaceful.#SouthAfrica',How can we want a peaceful nation but our leaders are not peaceful.#SouthAfrica'
1.63221067176805E+018,https://x.com/Haz69330300/status/1632210671768051712,Haz69330300,"@MightiJamie so, do you think the ANC or EFF, can save Khayelitsha? from whatever it needs to be saved from: is that place, like the overwhelming majority of South Africa, ""saveable""? or is it another SA unsavable basket case?'","@MightiJamie so, do you think the ANC or EFF, can save Khayelitsha? from whatever it needs to be saved from: is that place, like the overwhelming majority of South Africa, ""saveable""? or is it another SA unsavable basket case?'"
1.79699007641877E+018,https://x.com/Hanasaku_Yuri/status/1796990076418773484,Hanasaku_Yuri,"@DerpyDagon I lived in this area (Somerset West) when I lived in South Africa, and travelling down the N2 and seeing Khayelitsha (Cape Town's slums) from the roadway as you go from the wealthy suburbs to the wealthy downtown is astounding, humbling, and depressing all at the same time. https://t.co/1zK3xNbMzr'","@DerpyDagon I lived in this area (Somerset West) when I lived in South Africa, and travelling down the N2 and seeing Khayelitsha (Cape Town's slums) from the roadway as you go from the wealthy suburbs to the wealthy downtown is astounding, humbling, and depressing all at the same time. https://t.co/1zK3xNbMzr'"
1.80155017821157E+018,https://x.com/Bantu_Kubo/status/1801550178211569825,Bantu_Kubo,"@LimaneDurie2002 I know Site C and Site B are very dangerous. To be honest, I've never really heard a lot of stories nge Town Two except those small petty crimes by lamajita we Tik here and there. But asoze ndiyithathe lo chance mhlobam. Kum, Khayelitsha yi Khayelitsha.'","@LimaneDurie2002 I know Site C and Site B are very dangerous. To be honest, I've never really heard a lot of stories nge Town Two except those small petty crimes by lamajita we Tik here and there. But asoze ndiyithathe lo chance mhlobam. Kum, Khayelitsha yi Khayelitsha.'"
1.84162911628788E+018,https://x.com/awthiSA/status/1841629116287877357,awthiSA,"Robin Renwick⬇️ The reason Soweto, Tembisa, Khayelitsha, Gugulethu and Sebokeng South African 🇿🇦 natives have no farm land. Read about him. Thank you 🙏🏼'","Robin Renwick⬇️ The reason Soweto, Tembisa, Khayelitsha, Gugulethu and Sebokeng South African 🇿🇦 natives have no farm land. Read about him. Thank you 🙏🏼'"
1.77548240567707E+018,https://x.com/Zaddy_Bruh/status/1775482405677064703,Zaddy_Bruh,"@Eye_vm @Patriot_S_A The only difference is you'll never find South Africans from Khayelitsha in Zimbabwe Yet you Zimbambweans from Bulawayo are all over South Africa, acting better 🤣'","@Eye_vm @Patriot_S_A The only difference is you'll never find South Africans from Khayelitsha in Zimbabwe Yet you Zimbambweans from Bulawayo are all over South Africa, acting better 🤣'"
1.74614370690053E+018,https://x.com/MohauKgolokwane/status/1746143706900533405,MohauKgolokwane,Dr Khehlelezi sending a message to Cape Town MK supporters as they gather at Mew Way Site C Khayelitsha https://t.co/GiW47VOg2r',Dr Khehlelezi sending a message to Cape Town MK supporters as they gather at Mew Way Site C Khayelitsha https://t.co/GiW47VOg2r'
1.7135038886601E+018,https://x.com/iReportSANews/status/1713503888660103545,iReportSANews,"What you need to know about the viral fitness trainer, Nkululeko Dlamini Full Story: https://t.co/nOUyc2CdKC Doctor Khumalo South Africans Sam Deep Coloureds #FRAvRSA Mampintsha All Blacks Khayelitsha Coloured https://t.co/zMnzguoN6A'","What you need to know about the viral fitness trainer, Nkululeko Dlamini Full Story: https://t.co/nOUyc2CdKC Doctor Khumalo South Africans Sam Deep Coloureds #FRAvRSA Mampintsha All Blacks Khayelitsha Coloured https://t.co/zMnzguoN6A'"
1.60618830126155E+018,https://x.com/African_TimesSA/status/1606188301261553665,African_TimesSA,"Police Minister Bheki Cele said that he would speak to the respective ministers about the bad living conditions he witnessed in Site C, Khayelitsha on Thursday. Cele visited Khayelitsha as part of his Safer Festive Season Campaign Roadshow. #SAPS https://t.co/WrPwMxjBio'","Police Minister Bheki Cele said that he would speak to the respective ministers about the bad living conditions he witnessed in Site C, Khayelitsha on Thursday. Cele visited Khayelitsha as part of his Safer Festive Season Campaign Roadshow. #SAPS https://t.co/WrPwMxjBio'"
1.65083570003029E+018,https://x.com/WinfordBaloyi/status/1650835700030291968,WinfordBaloyi,Give this dance a name 😂 Mbalula Chris Excel Uncle Waffles Mohale South Africa Mpho Phalatse Ekurhuleni Al Ahly Gwede The ANC Tshwane Khayelitsha Vinny Xoli Melita Bulawayo Finland https://t.co/bkHrY0h43v',Give This Dance A Name 😂 Mbalen Bugela Waffshane Al AcShyxa Vinny Xoli Melawo Finland Https://t.co/bkhryh4h43V '
1.66814375475717E+018,https://x.com/UthandoSouthAfr/status/1668143754757173248,UthandoSouthAfr,"Our friends at Timeless Safaris stopped by the Khayelitsha Urban Gardens, who are empowering local residents by providing them with the knowledge and resources to grow their own food and create vibrant green spaces. 🌱💚 and fostering a sense of community unity. 🥕🍅 #UthandoSA https://t.co/C0ltpnHVlm'","Our friends at Timeless Safaris stopped by the Khayelitsha Urban Gardens, who are empowering local residents by providing them with the knowledge and resources to grow their own food and create vibrant green spaces. 🌱💚 and fostering a sense of community unity. 🥕🍅 #UthandoSA https://t.co/C0ltpnHVlm'"
1.83983598046898E+018,https://x.com/TwaRSA26/status/1839835980468982020,TwaRSA26,@FitJoe44 @AfricaFactsZone You think Khayelitsha and Gauteng is South Africa Neh?? 😂😂😂 I'm from Limpopo bruh we don't have no sharks this side🚮',@FitJoe44 @AfricaFactsZone You think Khayelitsha and Gauteng is South Africa Neh?? 😂😂😂 I'm from Limpopo bruh we don't have no sharks this side🚮'
1.80486545257045E+018,https://x.com/Sylvest25981891/status/1804865452570448247,Sylvest25981891,"No-Go Zones | Khayelitsha, South Africa | Enter at Your Own Risk | Free ... https://t.co/0us6gHSbwG via @YouTube'","No-Go Zones | Khayelitsha, South Africa | Enter at Your Own Risk | Free ... https://t.co/0us6gHSbwG via @YouTube'"
1.70010192343981E+018,https://x.com/SABCNews/status/1700101923439813048,SABCNews,"The Passenger Rail Agency of South Africa has expressed its commitment to expedite the recovery plan for the central line, a crucial rail network that traverses Nyanga, Philippi, Khayelitsha, and Mitchell Plain in Cape Town. https://t.co/UhPJiBRIcY'","The Passenger Rail Agency of South Africa has expressed its commitment to expedite the recovery plan for the central line, a crucial rail network that traverses Nyanga, Philippi, Khayelitsha, and Mitchell Plain in Cape Town. https://t.co/UhPJiBRIcY'"
1.79609558554134E+018,https://x.com/RadebeXolisa/status/1796095585541337135,RadebeXolisa,"@KumamaLast9341 @truewayfarer_ @SizweDhlomo I used to stay in Kennilworth and Claremont. Every Sunday I would go Kwa-Ntsimbi in Lang, or kwa Mzoli. Never been scared. I still have a gogo in Khayelitsha Site C.'","@KumamaLast9341 @truewayfarer_ @SizweDhlomo I used to stay in Kennilworth and Claremont. Every Sunday I would go Kwa-Ntsimbi in Lang, or kwa Mzoli. Never been scared. I still have a gogo in Khayelitsha Site C.'"
1.62773897127804E+018,https://x.com/Qoboqobo4/status/1627738971278041100,Qoboqobo4,"I love this performer at the Site C Taxi Rank Khayelitsha and I so love his song😀😀 ""Uyaxoka uyagowa"" loosely translated to mean ""He is lying he is going through a lot"" speaks about how people pretend they are happy while in fact they are going through a lot🥺'","I love this performer at the Site C Taxi Rank Khayelitsha and I so love his song😀😀 ""Uyaxoka uyagowa"" loosely translated to mean ""He is lying he is going through a lot"" speaks about how people pretend they are happy while in fact they are going through a lot🥺'"
1.70702274799648E+018,https://x.com/PUGResearch/status/1707022747996479985,PUGResearch,"📢Exciting News!!! We have a new publication! The illusion of the container-based sanitation solution: Lessons from Khayelitsha, South Africa by Mmeli Dube, Fiona Anciano and Anna Mdee. 16(3): 849-86. Read It Now ➡https://t.co/sKG94YTS8d #Sanitation #PUG'","📢Exciting News!!! We have a new publication! The illusion of the container-based sanitation solution: Lessons from Khayelitsha, South Africa by Mmeli Dube, Fiona Anciano and Anna Mdee. 16(3): 849-86. Read It Now ➡https://t.co/sKG94YTS8d #Sanitation #PUG'"
1.5403900131328E+018,https://x.com/MmQwashu/status/1540390013132804096,MmQwashu,Each day is ActionSA day join Green Wave out in Hout Bay as we turn Western Cape Green those close to Khayelitsha Site C Ward 87 Uzawuzwa umoya. @HermanMashaba @john_moodey @Action4SA @mark_boikanyo @AntoinetteLoff1 @drngwane @Yvette24074248 @MjekanaJK. Asikijiki. https://t.co/yANZYQNEbP',Each day is ActionSA day join Green Wave out in Hout Bay as we turn Western Cape Green those close to Khayelitsha Site C Ward 87 Uzawuzwa umoya. @HermanMashaba @john_moodey @Action4SA @mark_boikanyo @AntoinetteLoff1 @drngwane @Yvette24074248 @MjekanaJK. Asikijiki. https://t.co/yANZYQNEbP'
1.54821725967537E+018,https://x.com/LupumloMkentane/status/1548217259675373574,LupumloMkentane,"My love of my life from Mxit, was Sinazo from Khayelitsha site C at that time i was in East london. We used to call each other every day😭😭'","My love of my life from Mxit, was Sinazo from Khayelitsha site C at that time i was in East london. We used to call each other every day😭😭'"
1.6880880784249E+018,https://x.com/khayelitshatrav/status/1688088078424895488,khayelitshatrav,Welcome to the single largest township in South Africa. Khayelitsha. #khayelitsha#tourism https://t.co/HFKTxWJ3oJ',Welcome to the single largest township in South Africa. Khayelitsha. #khayelitsha#tourism https://t.co/HFKTxWJ3oJ'
1.71161297846056E+018,https://x.com/KhayelitshaE/status/1711612978460557592,KhayelitshaE,Good morning South Africa. 💯🙌🏾 https://t.co/Cz6c1K2Ys1',Good morning South Africa. 💯🙌🏾 https://t.co/Cz6c1K2Ys1'
1.83461204781813E+018,https://x.com/dudulemonn/status/1834612047818129636,dudulemonn,"@nata_ngwe @SIKAOFFICIAL1 But you are South African. irrespective of its status ,Khayelitsha is in South Africa..Own it,embrace it,it’s https://t.co/0g4B4KAzCv proud of your own.'","@nata_ngwe @SIKAOFFICIAL1 But you are South African. irrespective of its status ,Khayelitsha is in South Africa..Own it,embrace it,it’s https://t.co/0g4B4KAzCv proud of your own.'"
1.70108577994494E+018,https://x.com/buhle_sithela/status/1701085779944939834,buhle_sithela,"Vuma Pop-up Cinema 🌥️🎪📽️🌥️🇿🇦 Khayelitsha, inspiring children with animation films followed by discussion and lunch served. Spring and Summer programme, including educational tour and colouring page activities. South Africa/ Social Impact. Cape Town. 🌄 https://t.co/zqOUNyMtCQ'","Vuma Pop-up Cinema 🌥️🎪📽️🌥️🇿🇦 Khayelitsha, inspiring children with animation films followed by discussion and lunch served. Spring and Summer programme, including educational tour and colouring page activities. South Africa/ Social Impact. Cape Town. 🌄 https://t.co/zqOUNyMtCQ'"
1.68262443117511E+018,https://x.com/buhle_sithela/status/1682624431175114753,buhle_sithela,"Vuma Pop-up Cinema 🎪🌥️🇿🇦🎞️📽️ Khayelitsha, winter season. We inspire children with short animation films. Feel good vibes, accessible entertainment. South Africa 🌄 https://t.co/nIQnL70NwH'","Vuma Pop-up Cinema 🎪🌥️🇿🇦🎞️📽️ Khayelitsha, winter season. We inspire children with short animation films. Feel good vibes, accessible entertainment. South Africa 🌄 https://t.co/nIQnL70NwH'"
1.6826092141647E+018,https://x.com/buhle_sithela/status/1682609214164697089,buhle_sithela,"Vuma Pop-up Cinema 🎪🌥️🎞️🇿🇦 @CTanimationfest Cape Town @itfs Community love , on tour Khayelitsha 🚐🌄 Accessible. Short animated films, followed by discussion and lunch served. 🙏 Afterschool programme, 19 July 2023. South Africa. https://t.co/sQoMG6oBky'","Vuma Pop-up Cinema 🎪🌥️🎞️🇿🇦 @CTanimationfest Cape Town @itfs Community love , on tour Khayelitsha 🚐🌄 Accessible. Short animated films, followed by discussion and lunch served. 🙏 Afterschool programme, 19 July 2023. South Africa. https://t.co/sQoMG6oBky'"
1.66923743695672E+018,https://x.com/buhle_sithela/status/1669237436956721152,buhle_sithela,"Vuma Pop-up Cinema 🌥️🙏🏔️🇿🇦🍽️ Winter season, keep warm. Cooked meals will continue to be served. Child development, Khayelitsha. South Africa. 🎭🚐 Beef , Pap and veggies. https://t.co/Bm4ykWlJYs'","Vuma Pop-up Cinema 🌥️🙏🏔️🇿🇦🍽️ Winter season, keep warm. Cooked meals will continue to be served. Child development, Khayelitsha. South Africa. 🎭🚐 Beef , Pap and veggies. https://t.co/Bm4ykWlJYs'"
1.66034581765016E+018,https://x.com/buhle_sithela/status/1660345817650155528,buhle_sithela,"We are happy to use Vuma Pop-up Cinema for social Impact. Khayelitsha, South Africa. Community love. Storytelling. 🚐🎭🎪🎞️🙏🌄🍽️🌥️'","We are happy to use Vuma Pop-up Cinema for social Impact. Khayelitsha, South Africa. Community love. Storytelling. 🚐🎭🎪🎞️🙏🌄🍽️🌥️'"
1.63281497463979E+018,https://x.com/buhle_sithela/status/1632814974639788033,buhle_sithela,"Vuma Pop-up Cinema 🎭🖍️🇿🇦 Weekend vibes , @ColoringW colouring page activity for children's group in Khayelitsha. South Africa, creative art. Top 4. Child development. 🌈🙏🌄 https://t.co/XgeTpOXImI'","Vuma Pop-up Cinema 🎭🖍️🇿🇦 Weekend vibes , @ColoringW colouring page activity for children's group in Khayelitsha. South Africa, creative art. Top 4. Child development. 🌈🙏🌄 https://t.co/XgeTpOXImI'"
1.62940860337422E+018,https://x.com/BoxingSA_boxing/status/1629408603374223360,BoxingSA_boxing,"If you know you've got what's it takes to be a professional boxer kindly pull up in : Grassroots Youth Academy 32567 Hlala Street, Makaza Khayelitsha. #Sparring2023 🥊 #2023 #Renew #Grow #Transform #boxingsouthafrica #sportssouthafrica #2023ready https://t.co/WgNtt6cYMI'","If you know you've got what's it takes to be a professional boxer kindly pull up in : Grassroots Youth Academy 32567 Hlala Street, Makaza Khayelitsha. #Sparring2023 🥊 #2023 #Renew #Grow #Transform #boxingsouthafrica #sportssouthafrica #2023ready https://t.co/WgNtt6cYMI'"
1.71347924027064E+018,https://x.com/ApplyNOW_ZW/status/1713479240270635323,ApplyNOW_ZW,Apply for Cabin Crew job opportunities with Emirates https://t.co/S19TnZp0yC As a South African | South Africa | Will Smith | #uMjoloWithAzola | Khayelitsha',Apply for Cabin Crew job opportunities with Emirates https://t.co/S19TnZp0yC As a South African | South Africa | Will Smith | #uMjoloWithAzola | Khayelitsha'
1.76273867277486E+018,https://x.com/African_TimesSA/status/1762738672774861006,African_TimesSA,The Passenger Rail Service of South Africa (PRASA) says the work to recover the central line between Langa and Khayelitsha in Cape Town is gaining momentum. https://t.co/yKAizeCjPY',The Passenger Rail Service of South Africa (PRASA) says the work to recover the central line between Langa and Khayelitsha in Cape Town is gaining momentum. https://t.co/yKAizeCjPY'
1.69823148245879E+018,https://x.com/A_RashiedOmar/status/1698231482458792124,A_RashiedOmar,Cape Town is one of the most divided cities in South Africa. The annual road race through Khayelitsha offers a rare opportunity to bridge this divide. Grateful to have participated with my family. Commendations to the Khayelitsha Athletic Club for organizing this event 🙌🏾 https://t.co/v0YykHNBVt',Cape Town is one of the most divided cities in South Africa. The annual road race through Khayelitsha offers a rare opportunity to bridge this divide. Grateful to have participated with my family. Commendations to the Khayelitsha Athletic Club for organizing this event 🙌🏾 https://t.co/v0YykHNBVt'
1.62622092905874E+018,https://x.com/_MCCFoundation/status/1626220929058738179,_MCCFoundation,It's been an amazing week in South Africa to launch our project with @CATCH_Trust - thanks to everyone who made it a success including our amazing ambassadors @Heatherknight55 @dunkleysophia @maiabouchier who were so incredible with the girls from Khayelitsha #CricketTwitter https://t.co/FAbz9fIR5u',It's been an amazing week in South Africa to launch our project with @CATCH_Trust - thanks to everyone who made it a success including our amazing ambassadors @Heatherknight55 @dunkleysophia @maiabouchier who were so incredible with the girls from Khayelitsha #CricketTwitter https://t.co/FAbz9fIR5u'
